timestamp,process,pid,cpu_pct,rss_mb
1787063414,conversation,1318,0.0,350.8
1787063414,conversation,13782,0.0,335.5
1787063414,freeswitch,19029,0.4,37.6
1787063414,kamailio,96972,0.0,13.4
1787063414,kamailio,96974,0.0,3.6
1787063414,kamailio,96975,0.0,1.9
1787063414,kamailio,96976,0.0,0.7
1787063414,kamailio,96977,0.0,0.3
1787063414,kamailio,96978,0.0,0.3
1787063414,kamailio,96979,0.0,0.8
1787063414,kamailio,96980,0.0,0.4
1787063414,gateway,97174,7.2,29.8
1787063416,conversation,1318,81.8,882.8
1787063416,conversation,13782,243.2,1043.5
1787063416,freeswitch,19029,3.6,39.8
1787063416,kamailio,96972,0.0,14.2
1787063416,kamailio,96974,0.0,3.6
1787063416,kamailio,96975,0.0,1.9
1787063416,kamailio,96976,0.0,0.7
1787063416,kamailio,96977,0.0,0.3
1787063416,kamailio,96978,0.0,0.3
1787063416,kamailio,96979,0.0,0.8
1787063416,kamailio,96980,0.0,0.4
1787063416,gateway,97174,7.1,41.5
1787063418,conversation,1318,224.6,1025.8
1787063418,conversation,13782,21.6,1049.2
1787063418,freeswitch,19029,6.6,40.3
1787063418,kamailio,96972,0.2,14.3
1787063418,kamailio,96974,0.0,3.6
1787063418,kamailio,96975,0.0,1.9
1787063418,kamailio,96976,0.0,0.7
1787063418,kamailio,96977,0.0,0.3
1787063418,kamailio,96978,0.0,0.3
1787063418,kamailio,96979,0.0,0.8
1787063418,kamailio,96980,0.0,0.4
1787063418,gateway,97174,9.9,49.1
1787063420,conversation,1318,156.1,1033.1
1787063420,conversation,13782,111.7,1050.8
1787063420,freeswitch,19029,8.3,40.9
1787063420,kamailio,96972,0.1,14.5
1787063420,kamailio,96974,0.0,3.6
1787063420,kamailio,96975,0.0,2.0
1787063420,kamailio,96976,0.0,0.7
1787063420,kamailio,96977,0.0,0.3
1787063420,kamailio,96978,0.0,0.3
1787063420,kamailio,96979,0.0,0.8
1787063420,kamailio,96980,0.0,0.4
1787063420,gateway,97174,14.5,56.1
1787063422,conversation,1318,17.7,1034.9
1787063422,conversation,13782,227.8,1051.1
1787063422,freeswitch,19029,9.9,41.5
1787063422,kamailio,96972,0.1,14.5
1787063422,kamailio,96974,0.0,3.7
1787063422,kamailio,96975,0.0,2.1
1787063422,kamailio,96976,0.0,0.7
1787063422,kamailio,96977,0.0,0.3
1787063422,kamailio,96978,0.0,0.3
1787063422,kamailio,96979,0.0,0.8
1787063422,kamailio,96980,0.0,0.4
1787063422,gateway,97174,18.2,62.1
1787063425,conversation,1318,206.2,1035.5
1787063425,conversation,13782,63.9,1052.1
