timestamp,process,pid,cpu_pct,rss_mb
1787118898,conversation,1318,0.0,51.4
1787118898,conversation,13782,0.0,49.6
1787118898,kamailio,96972,0.0,12.9
1787118898,kamailio,96974,0.0,3.5
1787118898,kamailio,96975,0.0,1.3
1787118898,kamailio,96976,0.0,0.7
1787118898,kamailio,96977,0.0,0.3
1787118898,kamailio,96978,0.0,0.3
1787118898,kamailio,96979,0.0,0.8
1787118898,kamailio,96980,0.0,0.4
1787118898,gateway,97174,6.4,18.8
1787118900,conversation,1318,0.0,51.4
1787118900,conversation,13782,0.1,49.6
1787118900,kamailio,96972,0.1,13.8
1787118900,kamailio,96974,0.0,3.5
1787118900,kamailio,96975,0.0,1.3
1787118900,kamailio,96976,0.0,0.7
1787118900,kamailio,96977,0.0,0.3
1787118900,kamailio,96978,0.0,0.3
1787118900,kamailio,96979,0.0,0.8
1787118900,kamailio,96980,0.0,0.4
1787118900,gateway,97174,4.8,18.8
1787118902,conversation,1318,0.0,51.4
1787118902,conversation,13782,0.0,49.6
1787118902,kamailio,96972,0.3,14.0
1787118902,kamailio,96974,0.0,3.5
1787118902,kamailio,96975,0.0,1.5
1787118902,kamailio,96976,0.0,0.7
1787118902,kamailio,96977,0.0,0.3
1787118902,kamailio,96978,0.0,0.3
1787118902,kamailio,96979,0.0,0.8
1787118902,kamailio,96980,0.0,0.4
1787118902,gateway,97174,6.0,18.8
1787118904,conversation,1318,0.0,51.4
1787118904,conversation,13782,0.0,49.6
1787118904,kamailio,96972,0.3,14.2
1787118904,kamailio,96974,0.0,3.5
1787118904,kamailio,96975,0.0,1.6
1787118904,kamailio,96976,0.0,0.7
1787118904,kamailio,96977,0.0,0.3
1787118904,kamailio,96978,0.0,0.3
1787118904,kamailio,96979,0.0,0.8
1787118904,kamailio,96980,0.0,0.4
1787118904,gateway,97174,6.4,18.8
1787118906,conversation,1318,0.0,51.3
1787118906,conversation,13782,0.0,49.5
1787118906,kamailio,96972,0.2,14.3
1787118906,kamailio,96974,0.0,3.5
1787118906,kamailio,96975,0.0,1.6
1787118906,kamailio,96976,0.0,0.7
1787118906,kamailio,96977,0.0,0.3
1787118906,kamailio,96978,0.0,0.3
1787118906,kamailio,96979,0.0,0.8
1787118906,kamailio,96980,0.0,0.4
1787118906,gateway,97174,5.2,18.8
1787118908,conversation,1318,0.0,51.3
1787118908,conversation,13782,0.0,49.5
1787118908,kamailio,96972,0.1,14.5
1787118908,kamailio,96974,0.0,3.5
1787118908,kamailio,96975,0.1,1.7
1787118908,kamailio,96976,0.0,0.7
1787118908,kamailio,96977,0.0,0.3
1787118908,kamailio,96978,0.0,0.3
1787118908,kamailio,96979,0.0,0.8
1787118908,kamailio,96980,0.0,0.4
1787118908,gateway,97174,5.6,18.8
1787118910,conversation,1318,0.0,51.3
1787118910,conversation,13782,0.0,49.5
1787118910,kamailio,96972,0.1,14.7
1787118910,kamailio,96974,0.0,3.5
1787118910,kamailio,96975,0.1,1.8
1787118910,kamailio,96976,0.0,0.7
1787118910,kamailio,96977,0.0,0.3
1787118910,kamailio,96978,0.0,0.3
1787118910,kamailio,96979,0.0,0.8
1787118910,kamailio,96980,0.0,0.4
1787118910,gateway,97174,4.4,18.8
1787118912,conversation,1318,0.0,51.3
1787118912,conversation,13782,0.0,49.5
1787118912,kamailio,96972,0.3,14.9
1787118912,kamailio,96974,0.0,3.5
1787118912,kamailio,96975,0.0,1.9
1787118912,kamailio,96976,0.0,0.7
1787118912,kamailio,96977,0.0,0.3
1787118912,kamailio,96978,0.0,0.3
1787118912,kamailio,96979,0.0,0.8
1787118912,kamailio,96980,0.0,0.4
1787118912,gateway,97174,5.3,18.8
1787118914,conversation,1318,0.0,51.3
1787118914,conversation,13782,0.0,49.5
1787118914,kamailio,96972,0.3,15.1
1787118914,kamailio,96974,0.0,3.5
1787118914,kamailio,96975,0.1,2.0
1787118914,kamailio,96976,0.0,0.7
1787118914,kamailio,96977,0.0,0.3
1787118914,kamailio,96978,0.0,0.3
1787118914,kamailio,96979,0.0,0.8
1787118914,kamailio,96980,0.0,0.4
1787118914,gateway,97174,4.4,18.8
1787118916,conversation,1318,0.0,51.3
1787118916,conversation,13782,0.0,49.5
1787118916,kamailio,96972,0.1,15.3
1787118916,kamailio,96974,0.0,3.5
1787118916,kamailio,96975,0.0,2.1
1787118916,kamailio,96976,0.0,0.7
1787118916,kamailio,96977,0.0,0.3
1787118916,kamailio,96978,0.0,0.3
1787118916,kamailio,96979,0.0,0.8
