timestamp,process,pid,cpu_pct,rss_mb
1787058135,conversation,1318,0.0,27.7
1787058135,conversation,13782,0.0,28.3
1787058135,kamailio,96972,0.0,11.3
1787058135,kamailio,96974,0.0,2.7
1787058135,kamailio,96975,0.0,1.3
1787058135,kamailio,96976,0.0,0.7
1787058135,kamailio,96977,0.0,0.3
1787058135,kamailio,96978,0.0,0.3
1787058135,kamailio,96979,0.0,0.8
1787058135,kamailio,96980,0.0,0.4
1787058135,freeswitch,97163,0.4,13.3
1787058135,gateway,97174,6.4,6.1
1787058137,conversation,1318,168.2,956.4
1787058137,conversation,13782,0.0,28.3
1787058137,kamailio,96972,0.0,13.2
1787058137,kamailio,96974,0.0,2.7
1787058137,kamailio,96975,0.0,1.3
1787058137,kamailio,96976,0.0,0.7
1787058137,kamailio,96977,0.0,0.3
1787058137,kamailio,96978,0.0,0.3
1787058137,kamailio,96979,0.0,0.8
1787058137,kamailio,96980,0.0,0.4
1787058137,freeswitch,97163,1.1,17.4
1787058137,gateway,97174,3.7,23.2
1787058139,conversation,1318,128.6,1031.4
1787058139,conversation,13782,51.4,1100.9
1787058139,kamailio,96972,0.0,13.3
1787058139,kamailio,96974,0.0,2.7
1787058139,kamailio,96975,0.0,1.3
1787058139,kamailio,96976,0.0,0.6
1787058139,kamailio,96977,0.0,0.3
1787058139,kamailio,96978,0.0,0.3
1787058139,kamailio,96979,0.0,0.8
1787058139,kamailio,96980,0.0,0.4
1787058139,freeswitch,97163,2.0,18.3
1787058139,gateway,97174,5.0,28.0
1787058141,conversation,1318,65.6,1036.9
1787058141,conversation,13782,1.6,1137.4
1787058141,kamailio,96972,0.2,13.4
1787058141,kamailio,96974,0.0,2.7
1787058141,kamailio,96975,0.0,1.4
1787058141,kamailio,96976,0.0,0.7
1787058141,kamailio,96977,0.0,0.3
1787058141,kamailio,96978,0.0,0.3
1787058141,kamailio,96979,0.0,0.8
1787058141,kamailio,96980,0.0,0.4
1787058141,freeswitch,97163,6.5,19.7
1787058141,gateway,97174,6.5,32.1
1787058143,conversation,1318,76.1,1038.7
1787058143,conversation,13782,1.2,1144.5
1787058143,kamailio,96972,0.2,13.4
1787058143,kamailio,96974,0.0,2.8
1787058143,kamailio,96975,0.0,1.5
1787058143,kamailio,96976,0.0,0.7
1787058143,kamailio,96977,0.0,0.3
1787058143,kamailio,96978,0.0,0.3
1787058143,kamailio,96979,0.0,0.8
1787058143,kamailio,96980,0.0,0.4
1787058143,freeswitch,97163,8.5,20.8
1787058143,gateway,97174,8.7,37.0
1787058145,conversation,1318,0.0,1038.8
1787058145,conversation,13782,41.8,1148.2
1787058145,kamailio,96972,0.1,13.5
1787058145,kamailio,96974,0.0,2.8
1787058145,kamailio,96975,0.0,1.5
1787058145,kamailio,96976,0.0,0.7
1787058145,kamailio,96977,0.0,0.3
1787058145,kamailio,96978,0.0,0.3
1787058145,kamailio,96979,0.0,0.8
1787058145,kamailio,96980,0.0,0.4
1787058145,freeswitch,97163,7.8,22.0
1787058145,gateway,97174,9.8,42.5
1787058147,conversation,1318,0.6,1040.0
1787058147,conversation,13782,0.0,1148.2
1787058147,kamailio,96972,0.0,13.5
1787058147,kamailio,96974,0.0,2.8
1787058147,kamailio,96975,0.0,1.6
1787058147,kamailio,96976,0.0,0.7
1787058147,kamailio,96977,0.0,0.3
1787058147,kamailio,96978,0.0,0.3
1787058147,kamailio,96979,0.0,0.8
1787058147,kamailio,96980,0.0,0.4
1787058147,freeswitch,97163,7.2,22.3
1787058147,gateway,97174,29.2,42.8
1787058149,conversation,1318,0.0,1040.0
1787058149,conversation,13782,0.0,1148.2
1787058149,kamailio,96972,0.0,13.5
1787058149,kamailio,96974,0.0,2.8
1787058149,kamailio,96975,0.0,1.7
1787058149,kamailio,96976,0.0,0.7
1787058149,kamailio,96977,0.0,0.3
1787058149,kamailio,96978,0.0,0.3
1787058149,kamailio,96979,0.0,0.8
1787058149,kamailio,96980,0.0,0.4
1787058149,freeswitch,97163,6.5,22.3
1787058149,gateway,97174,28.1,42.8
1787058151,conversation,1318,0.0,1040.0
1787058151,conversation,13782,0.0,1148.3
1787058151,kamailio,96972,0.0,13.5
1787058151,kamailio,96974,0.0,2.8
1787058151,kamailio,96975,0.0,1.7
1787058151,kamailio,96976,0.0,0.7
1787058151,kamailio,96977,0.0,0.3
1787058151,kamailio,96978,0.0,0.3
1787058151,kamailio,96979,0.0,0.8
1787058151,kamailio,96980,0.0,0.4
1787058151,freeswitch,97163,6.7,22.3
1787058151,gateway,97174,29.3,42.8
1787058153,conversation,1318,0.0,1040.0
1787058153,conversation,13782,0.0,1148.3
1787058153,kamailio,96972,0.0,13.5
1787058153,kamailio,96974,0.0,2.8
1787058153,kamailio,96975,0.0,1.7
1787058153,kamailio,96976,0.0,0.7
1787058153,kamailio,96977,0.0,0.3
1787058153,kamailio,96978,0.0,0.3
1787058153,kamailio,96979,0.0,0.8
1787058153,kamailio,96980,0.0,0.4
1787058153,freeswitch,97163,8.3,22.3
1787058153,gateway,97174,32.1,42.8
1787058155,conversation,1318,0.0,1040.0
1787058155,conversation,13782,0.0,1148.3
1787058155,kamailio,96972,0.0,13.5
1787058155,kamailio,96974,0.0,2.8
1787058155,kamailio,96975,0.0,1.7
1787058155,kamailio,96976,0.0,0.7
1787058155,kamailio,96977,0.0,0.3
1787058155,kamailio,96978,0.0,0.3
1787058155,kamailio,96979,0.0,0.8
1787058155,kamailio,96980,0.0,0.4
1787058155,freeswitch,97163,8.5,22.3
1787058155,gateway,97174,33.5,42.8
1787058157,conversation,1318,0.0,1040.0
1787058157,conversation,13782,0.0,1148.3
1787058157,kamailio,96972,0.0,13.5
1787058157,kamailio,96974,0.0,2.8
1787058157,kamailio,96975,0.0,1.7
1787058157,kamailio,96976,0.0,0.7
1787058157,kamailio,96977,0.0,0.3
1787058157,kamailio,96978,0.0,0.3
1787058157,kamailio,96979,0.0,0.8
1787058157,kamailio,96980,0.0,0.4
1787058157,freeswitch,97163,8.4,22.3
1787058157,gateway,97174,32.2,42.8
1787058160,conversation,1318,0.1,1040.0
1787058160,conversation,13782,0.1,1148.3
1787058160,kamailio,96972,0.0,13.5
1787058160,kamailio,96974,0.0,2.8
1787058160,kamailio,96975,0.0,1.7
1787058160,kamailio,96976,0.0,0.7
1787058160,kamailio,96977,0.0,0.3
1787058160,kamailio,96978,0.0,0.3
1787058160,kamailio,96979,0.0,0.8
1787058160,kamailio,96980,0.0,0.4
1787058160,freeswitch,97163,6.8,22.3
1787058160,gateway,97174,22.3,42.8
1787058162,conversation,1318,0.0,1040.0
1787058162,conversation,13782,0.0,1148.3
1787058162,kamailio,96972,0.0,13.5
1787058162,kamailio,96974,0.0,2.8
1787058162,kamailio,96975,0.0,1.7
1787058162,kamailio,96976,0.0,0.7
1787058162,kamailio,96977,0.0,0.3
1787058162,kamailio,96978,0.0,0.3
