timestamp,process,pid,cpu_pct,rss_mb
1787059777,conversation,1318,0.0,945.7
1787059777,conversation,13782,0.0,1063.8
1787059777,kamailio,96972,0.0,14.6
1787059777,kamailio,96974,0.0,2.8
1787059777,kamailio,96975,0.0,2.8
1787059777,kamailio,96976,0.0,0.7
1787059777,kamailio,96977,0.0,0.3
1787059777,kamailio,96978,0.0,0.3
1787059777,kamailio,96979,0.0,0.8
1787059777,kamailio,96980,0.0,0.4
1787059777,freeswitch,97163,0.5,30.3
1787059777,gateway,97174,5.9,71.8
1787059779,conversation,1318,0.0,945.8
1787059779,conversation,13782,156.8,1064.0
1787059779,kamailio,96972,0.2,14.6
1787059779,kamailio,96974,0.0,2.8
1787059779,kamailio,96975,0.0,2.8
1787059779,kamailio,96976,0.0,0.7
1787059779,kamailio,96977,0.0,0.3
1787059779,kamailio,96978,0.0,0.3
1787059779,kamailio,96979,0.0,0.8
1787059779,kamailio,96980,0.0,0.4
1787059779,freeswitch,97163,3.8,30.4
1787059779,gateway,97174,3.4,74.0
1787059781,conversation,1318,1.8,1005.7
1787059781,conversation,13782,75.5,1064.0
1787059781,kamailio,96972,0.1,14.7
1787059781,kamailio,96974,0.0,2.8
1787059781,kamailio,96975,0.0,2.8
1787059781,kamailio,96976,0.0,0.7
1787059781,kamailio,96977,0.0,0.3
1787059781,kamailio,96978,0.0,0.3
1787059781,kamailio,96979,0.0,0.8
1787059781,kamailio,96980,0.0,0.4
1787059781,freeswitch,97163,5.3,30.6
1787059781,gateway,97174,4.8,75.1
1787059783,conversation,1318,83.5,1005.5
1787059783,conversation,13782,1.7,1064.0
1787059783,kamailio,96972,0.1,14.7
1787059783,kamailio,96974,0.0,2.8
1787059783,kamailio,96975,0.0,2.8
1787059783,kamailio,96976,0.0,0.7
1787059783,kamailio,96977,0.0,0.3
1787059783,kamailio,96978,0.0,0.3
1787059783,kamailio,96979,0.0,0.8
1787059783,kamailio,96980,0.0,0.4
1787059783,freeswitch,97163,6.5,30.8
1787059783,gateway,97174,6.8,75.9
1787059785,conversation,1318,54.5,1003.5
1787059785,conversation,13782,0.0,1006.2
1787059785,kamailio,96972,0.1,14.7
1787059785,kamailio,96974,0.0,2.8
1787059785,kamailio,96975,0.0,2.8
1787059785,kamailio,96976,0.0,0.7
1787059785,kamailio,96977,0.0,0.3
1787059785,kamailio,96978,0.0,0.3
1787059785,kamailio,96979,0.0,0.8
1787059785,kamailio,96980,0.0,0.4
1787059785,freeswitch,97163,7.3,30.9
1787059785,gateway,97174,8.2,77.6
1787059787,conversation,1318,0.0,1003.8
1787059787,conversation,13782,52.4,1063.6
1787059787,kamailio,96972,0.0,14.8
1787059787,kamailio,96974,0.0,2.8
1787059787,kamailio,96975,0.0,2.9
1787059787,kamailio,96976,0.0,0.7
1787059787,kamailio,96977,0.0,0.3
1787059787,kamailio,96978,0.0,0.3
1787059787,kamailio,96979,0.0,0.8
1787059787,kamailio,96980,0.0,0.4
1787059787,freeswitch,97163,7.8,31.1
1787059787,gateway,97174,9.8,78.7
1787059789,conversation,1318,31.4,1004.6
1787059789,conversation,13782,28.8,1063.7
1787059789,kamailio,96972,0.0,14.8
1787059789,kamailio,96974,0.0,2.8
1787059789,kamailio,96975,0.0,2.9
1787059789,kamailio,96976,0.0,0.7
1787059789,kamailio,96977,0.0,0.3
1787059789,kamailio,96978,0.0,0.3
1787059789,kamailio,96979,0.0,0.8
1787059789,kamailio,96980,0.0,0.4
1787059789,freeswitch,97163,7.7,31.4
1787059789,gateway,97174,11.7,80.6
1787059791,conversation,1318,0.2,1006.0
1787059791,conversation,13782,47.3,1063.7
1787059791,kamailio,96972,0.0,14.8
1787059791,kamailio,96974,0.0,2.8
1787059791,kamailio,96975,0.0,3.0
1787059791,kamailio,96976,0.0,0.7
1787059791,kamailio,96977,0.0,0.3
1787059791,kamailio,96978,0.0,0.3
1787059791,kamailio,96979,0.0,0.8
1787059791,kamailio,96980,0.0,0.4
1787059791,freeswitch,97163,9.6,31.5
1787059791,gateway,97174,14.5,80.9
1787059793,conversation,1318,28.7,1006.1
1787059793,conversation,13782,29.4,1064.1
1787059793,kamailio,96972,0.0,14.8
1787059793,kamailio,96974,0.0,2.8
1787059793,kamailio,96975,0.0,3.0
1787059793,kamailio,96976,0.0,0.7
1787059793,kamailio,96977,0.0,0.3
1787059793,kamailio,96978,0.0,0.3
1787059793,kamailio,96979,0.0,0.8
1787059793,kamailio,96980,0.0,0.4
