timestamp,process,pid,cpu_pct,rss_mb
1787141440,conversation,1318,0.0,55.5
1787141440,conversation,13782,0.0,56.4
1787141440,freeswitch,27385,0.3,17.2
1787141440,gateway,36083,6.4,17.0
1787141440,kamailio,96972,0.0,12.8
1787141440,kamailio,96974,0.0,3.4
1787141440,kamailio,96975,0.0,1.3
1787141440,kamailio,96976,0.0,0.7
1787141440,kamailio,96977,0.0,0.3
1787141440,kamailio,96978,0.0,0.3
1787141440,kamailio,96979,0.0,0.8
1787141440,kamailio,96980,0.0,0.4
1787141442,conversation,1318,224.2,1007.5
1787141442,conversation,13782,159.5,1056.0
1787141442,freeswitch,27385,4.6,20.4
1787141442,gateway,36083,6.9,29.2
1787141442,kamailio,96972,0.2,13.5
1787141442,kamailio,96974,0.0,3.4
1787141442,kamailio,96975,0.0,1.3
1787141442,kamailio,96976,0.0,0.7
1787141442,kamailio,96977,0.0,0.3
1787141442,kamailio,96978,0.0,0.3
1787141442,kamailio,96979,0.0,0.8
1787141442,kamailio,96980,0.0,0.4
1787141444,conversation,1318,166.7,1061.9
1787141444,conversation,13782,106.9,1081.2
1787141444,freeswitch,27385,7.3,22.5
1787141444,gateway,36083,11.0,37.3
1787141444,kamailio,96972,0.3,13.6
1787141444,kamailio,96974,0.0,3.4
1787141444,kamailio,96975,0.0,1.3
1787141444,kamailio,96976,0.0,0.7
1787141444,kamailio,96977,0.0,0.3
1787141444,kamailio,96978,0.0,0.3
1787141444,kamailio,96979,0.0,0.8
1787141444,kamailio,96980,0.0,0.4
1787141446,conversation,1318,13.4,1063.1
1787141446,conversation,13782,84.9,1089.6
1787141446,freeswitch,27385,9.8,23.8
1787141446,gateway,36083,11.3,44.3
1787141446,kamailio,96972,0.0,13.7
1787141446,kamailio,96974,0.0,3.5
1787141446,kamailio,96975,0.0,1.4
1787141446,kamailio,96976,0.0,0.7
1787141446,kamailio,96977,0.0,0.3
1787141446,kamailio,96978,0.0,0.3
1787141446,kamailio,96979,0.0,0.8
1787141446,kamailio,96980,0.0,0.4
1787141448,conversation,1318,0.3,1063.2
1787141448,conversation,13782,0.6,1089.9
1787141448,freeswitch,27385,9.3,24.0
1787141448,gateway,36083,16.5,44.3
1787141448,kamailio,96972,0.0,13.7
1787141448,kamailio,96974,0.0,3.5
1787141448,kamailio,96975,0.0,1.5
1787141448,kamailio,96976,0.0,0.7
1787141448,kamailio,96977,0.0,0.3
1787141448,kamailio,96978,0.0,0.3
1787141448,kamailio,96979,0.0,0.8
1787141448,kamailio,96980,0.0,0.4
1787141450,conversation,1318,0.8,1063.3
1787141450,conversation,13782,0.8,1089.9
1787141450,freeswitch,27385,8.3,24.0
1787141450,gateway,36083,11.7,44.4
1787141450,kamailio,96972,0.0,13.7
1787141450,kamailio,96974,0.0,3.5
1787141450,kamailio,96975,0.0,1.7
1787141450,kamailio,96976,0.0,0.7
1787141450,kamailio,96977,0.0,0.3
1787141450,kamailio,96978,0.0,0.3
