timestamp,process,pid,cpu_pct,rss_mb
1787059687,conversation,1318,0.3,58.1
1787059687,conversation,13782,0.0,91.0
1787059687,kamailio,96972,0.0,13.9
1787059687,kamailio,96974,0.0,2.9
1787059687,kamailio,96975,0.0,2.1
1787059687,kamailio,96976,0.0,0.7
1787059687,kamailio,96977,0.0,0.3
1787059687,kamailio,96978,0.0,0.3
1787059687,kamailio,96979,0.0,0.8
1787059687,kamailio,96980,0.0,0.4
1787059687,freeswitch,97163,0.8,21.6
1787059687,gateway,97174,7.2,39.4
1787059689,conversation,1318,236.5,976.3
1787059689,conversation,13782,0.0,69.1
1787059689,kamailio,96972,0.0,13.2
1787059689,kamailio,96974,0.0,2.8
1787059689,kamailio,96975,0.0,1.9
1787059689,kamailio,96976,0.0,0.7
1787059689,kamailio,96977,0.0,0.3
1787059689,kamailio,96978,0.0,0.3
1787059689,kamailio,96979,0.0,0.8
1787059689,kamailio,96980,0.0,0.4
1787059689,freeswitch,97163,1.1,19.2
1787059689,gateway,97174,4.3,28.5
1787059691,conversation,1318,1.8,996.8
1787059691,conversation,13782,193.4,1012.7
1787059691,kamailio,96972,0.1,13.6
1787059691,kamailio,96974,0.0,2.4
1787059691,kamailio,96975,0.0,1.7
1787059691,kamailio,96976,0.0,0.7
1787059691,kamailio,96977,0.0,0.3
1787059691,kamailio,96978,0.0,0.3
1787059691,kamailio,96979,0.0,0.8
1787059691,kamailio,96980,0.0,0.4
1787059691,freeswitch,97163,2.1,19.6
1787059691,gateway,97174,5.4,31.9
1787059693,conversation,1318,0.0,996.8
1787059693,conversation,13782,88.3,1040.8
1787059693,kamailio,96972,0.0,13.6
1787059693,kamailio,96974,0.0,2.4
1787059693,kamailio,96975,0.0,1.8
1787059693,kamailio,96976,0.0,0.7
1787059693,kamailio,96977,0.0,0.3
1787059693,kamailio,96978,0.0,0.3
1787059693,kamailio,96979,0.0,0.8
1787059693,kamailio,96980,0.0,0.4
1787059693,freeswitch,97163,4.6,20.5
1787059693,gateway,97174,6.6,35.2
1787059695,conversation,1318,0.8,998.7
1787059695,conversation,13782,0.0,1040.5
1787059695,kamailio,96972,0.1,13.6
1787059695,kamailio,96974,0.0,2.4
1787059695,kamailio,96975,0.0,1.8
1787059695,kamailio,96976,0.0,0.7
1787059695,kamailio,96977,0.0,0.3
1787059695,kamailio,96978,0.0,0.3
1787059695,kamailio,96979,0.0,0.8
1787059695,kamailio,96980,0.0,0.4
1787059695,freeswitch,97163,8.5,21.3
1787059695,gateway,97174,7.3,34.6
1787059697,conversation,1318,56.9,1002.1
1787059697,conversation,13782,0.8,1056.1
1787059697,kamailio,96972,0.1,13.6
1787059697,kamailio,96974,0.0,2.3
1787059697,kamailio,96975,0.0,1.8
1787059697,kamailio,96976,0.0,0.7
1787059697,kamailio,96977,0.0,0.3
1787059697,kamailio,96978,0.0,0.3
1787059697,kamailio,96979,0.0,0.8
1787059697,kamailio,96980,0.0,0.4
1787059697,freeswitch,97163,8.0,22.0
1787059697,gateway,97174,10.5,41.1
1787059699,conversation,1318,32.8,1005.4
1787059699,conversation,13782,10.3,1056.9
1787059699,kamailio,96972,0.1,13.6
1787059699,kamailio,96974,0.0,2.3
1787059699,kamailio,96975,0.0,1.8
1787059699,kamailio,96976,0.0,0.7
1787059699,kamailio,96977,0.0,0.3
1787059699,kamailio,96978,0.0,0.3
1787059699,kamailio,96979,0.0,0.8
1787059699,kamailio,96980,0.0,0.4
1787059699,freeswitch,97163,8.9,23.2
1787059699,gateway,97174,13.3,45.4
1787059701,conversation,1318,32.8,1005.8
1787059701,conversation,13782,10.2,1058.2
1787059701,kamailio,96972,0.1,13.7
1787059701,kamailio,96974,0.0,2.3
1787059701,kamailio,96975,0.0,1.8
1787059701,kamailio,96976,0.0,0.7
1787059701,kamailio,96977,0.0,0.3
1787059701,kamailio,96978,0.0,0.3
1787059701,kamailio,96979,0.0,0.8
1787059701,kamailio,96980,0.0,0.4
1787059701,freeswitch,97163,10.4,24.4
1787059701,gateway,97174,16.7,49.7
1787059703,conversation,1318,10.8,1006.4
1787059703,conversation,13782,38.4,1058.4
1787059703,kamailio,96972,0.0,13.8
1787059703,kamailio,96974,0.0,2.9
1787059703,kamailio,96975,0.0,1.9
1787059703,kamailio,96976,0.0,0.7
1787059703,kamailio,96977,0.0,0.3
1787059703,kamailio,96978,0.0,0.3
1787059703,kamailio,96979,0.0,0.8
1787059703,kamailio,96980,0.0,0.4
1787059703,freeswitch,97163,9.0,25.5
1787059703,gateway,97174,16.3,53.6
1787059705,conversation,1318,0.1,1006.4
1787059705,conversation,13782,102.0,1059.2
1787059705,kamailio,96972,0.0,13.8
1787059705,kamailio,96974,0.0,2.9
1787059705,kamailio,96975,0.0,2.0
1787059705,kamailio,96976,0.0,0.7
1787059705,kamailio,96977,0.0,0.3
1787059705,kamailio,96978,0.0,0.3
